College,Uuid
Brightwood College - Baltimore,d9f7ef92-3dcd-4e9d-aea9-a30cc9e69552
Brightwood College - Beaumont,382854e4-1655-4178-aca1-1cc65e8a70a2
Brightwood College - Brownsville,8756512f-251d-4ad5-ba86-a909b645c156
Brightwood College - Corpus Christi,35aa3020-8787-424b-8485-4183e1ab2f04
Brightwood College - Dallas,0fad8e46-0280-429b-aba0-a7589878812a
Brightwood College - Fresno,2faa7574-cd11-400f-b057-45a71f2adeb7
Brightwood College - Indianapolis South,2497ff99-7c49-491c-921e-dfa097b28743
Brightwood College - North Hollywood,099d403a-7b1c-4045-8601-9f8352bde57d
Brightwood College - Riverside,7c1bc4fa-2b86-49b6-bb28-b045f5edf4b1
Brightwood College - San Diego,2fee5259-c682-4b20-8c68-a737adb49d3f
Brightwood College in San Antonio (Ingram),216cef68-5564-45ef-9709-3bf5e19455e5
Brightwood College in San Antonio (San Pedro),e39dbd85-47ed-49ba-b9c0-1324c178217d
Bristol Community College,df772ff2-c51d-4d17-9da7-b96684e48e90
Brookdale Community College,d41f796c-015f-4be7-bfe0-60ccf8810384
Brookhaven College,34e9d93f-e4d4-4c90-ace8-3193041e1314
Brookline College,4f081848-c621-4c6d-aa09-6c05f3969844
Brookline College - Albuquerque,43e6d619-1da3-424d-93b1-67a71addbc06
Brookline College - Phoenix,0c88bbb4-f8ea-46ad-8487-3d8f3f6a6325
Brookline College - Tempe,b2a3a50b-a93b-4102-8e59-fe36d58de6e6
Brookline College - Tucson,9de8656d-3a90-4177-84ce-e311e3f6dc9a
Broward College,b0304e67-c66d-4efc-a7fc-fde5b09a7b3c
Brown University,f81ccefb-aaf6-4ceb-be7a-7797d1698e57
Brunswick Community College,cd7ba297-70ab-4ebc-b7cb-93a22667bbef
Bryan College - Tennessee,37c1b071-bdbc-4f03-89fa-0e6b8b60c760
Bryan College of Health Sciences,50bd2ab8-4690-4cf2-b1aa-0cb2269344cc
Bryan University,b6ae6de2-4ebf-4718-8aff-b52edc12a3d5
Bryan University - Rogers,f99cd9ee-27c8-4cb5-a47d-fd1b481bcf86
Bryan University - Springfield,68658ded-8c58-4caa-bfa6-c8efb6a7543e
Bryan University - Tempe,dfa0a0af-7434-4285-950e-fc8a56c5d6e3
Bryant & Stratton College - Akron,77fa678f-72c6-4046-a632-6f9ae644d809
Bryant & Stratton College - Albany,20d563a0-bf97-4ee3-a62d-39785fde7889
Bryant & Stratton College - Amherst,b1fbca02-ff21-4c76-ad5d-ae6c90ea568a
Bryant & Stratton College - Bayshore,22da7d0d-c60e-4712-bec7-56adc3dc220e
Bryant & Stratton College - Buffalo,9ffb38e4-8c65-4417-aabd-a66971a82ceb
Bryant & Stratton College - Cleveland,b3e7bca7-6db1-4f99-a3ed-c4014321941e
Bryant & Stratton College - Eastlake,37d9da8e-9414-4ab8-a22e-3006aaee1b02
Bryant & Stratton College - Greece,9ca2a2ed-2cd9-4f3f-aa1e-c0892f5616bf
Bryant & Stratton College - Hampton,28a755fe-65b8-4604-9cf9-434d5afe0ada
Bryant & Stratton College - Henrietta,2218c627-f10b-40c1-a5fd-838af142021c
Bryant & Stratton College - Online,afdb9790-d6f8-483c-af6b-29a14c325a3b
Bryant & Stratton College - Parma,e26a870e-2053-465b-a1f4-6c52f10402d4
Bryant & Stratton College - Richmond,06c81abf-94e0-4c31-a1fb-252d7c627048
Bryant & Stratton College - Southtowns,f675137f-0a22-4aaa-92f5-379476ff6661
Bryant & Stratton College - Syracuse Main,835a9e1d-34f6-45d0-95af-3f34feddd2e4
Bryant & Stratton College - Virginia Beach,1e2ed643-db1d-4e99-b386-ccd407e6f68d
Bryant & Stratton College - Wauwatosa,a266f817-0f87-4482-8af6-34ad5776a924
Bryant University,980a3863-f470-469c-b1cb-007918ee35e6
Bryn Athyn College,9ce1ff3f-7807-410f-a13f-0af6687fcde8
Bryn Mawr College,89ea0886-4d53-4397-aeb1-5ffbb83b8a78
Buckeye Hills Career Center,6c4ccbe1-63f4-482d-b10c-2d1cd35d762b
Bucknell University,fa9dd9eb-85bd-4965-ac64-67ef795a6e4a
Bucks County Community College,bb035227-bdf2-4236-9b1f-66a75591b45a
Buena Vista University,b7b1ba43-87fd-462b-b060-afc2678d8421
Bunker Hill Community College,5c20a3ae-8d39-4939-9e4e-afc51350de0b
Butler Community College,903d27f2-09a6-4349-bcda-fb57484c2d69
Butler County Community College,57bacfc9-c668-4aed-af54-61852661148b
Butler University,be4957e0-cd7e-4d05-b6ae-79481e1deab3
Butte College,2d389e4b-5bdc-4e62-a72b-6debd12af67d
Cabarrus College of Health Sciences,1dd63fc0-53ff-4200-ae29-88701e9a2066
Cabrillo College,58ad20ad-f8fb-48ca-b3f9-8a9349939e84
Cabrini University,f17288c0-fbf3-467a-aedf-564e38d44608
Cairn University,7e2aec7c-730a-427b-af51-6203160716a3
Caldwell Community College & Technical Institute,29827140-de7d-402e-852e-3d3df44b7263
Caldwell University,ea5e4aaf-7154-4bca-8344-2b4e8be7b0c0
Calhoun Community College,15f6183e-45c0-41ea-845c-5fd50b05943d
California Baptist University,533f2386-5857-40b0-89d4-1c7dab149e94
California Coast University,b638f553-0cd0-4033-af7b-94ade5b356fe
California College - San Diego,a47e70cf-363e-4649-8398-4e00dd00e85f
California College of the Arts,b721a157-96f0-45b4-8bed-acd5617f7f14
California College San Diego,e6282406-8568-4745-acd5-6d33eef900ab
California Institute of Integral Studies,9a9d0952-e34e-415d-9a9f-41292028faeb
California Institute of Technology,d314fddc-7b2b-4d32-86f0-7487dbe76bae
California Institute of the Arts,a9cefd95-43d1-4a14-896d-98be90beb56a
California Lutheran University,1a69b9ed-ba87-4143-9dd5-a26556173109
California Polytechnic State University - San Luis Obispo,6fc3bda8-3fc1-432a-bb6d-7aeb8e83610a
California State Polytechnic University - Pomona,2fb126f4-13f7-4b56-a545-dfc257027401
California State University - Bakersfield,01a78443-7ab0-4bd6-8ca6-7398458c4684
California State University - Channel Islands,4298b6e8-d477-411e-b47d-b47c88ce99fa
California State University - Chico,b307df89-aadc-4d83-b6fa-8be14b52a06a
California State University - Dominguez Hills,04b96d74-4243-448d-b842-0c4e6a1dfe97
California State University - East Bay,b46064ab-2afb-43c9-a68d-36d34be7f634
California State University - Fresno,37dfb616-3d15-4cf9-a2bf-2b294f9c3c35
California State University - Fullerton,f62bee41-92e0-48fc-9e57-2e5df171e519
California State University - Long Beach,09fd47cb-a5b8-4e7a-a790-542d9b9b729c
California State University - Los Angeles,25744055-bf58-4a30-91b3-07c2a15b4f29
California State University - Monterey Bay,ae969791-109e-4a34-ae29-02d1efb43d3b
California State University - Northridge,50bc7f23-7318-429a-838b-25967d9178a0
California State University - Sacramento,683b3026-92d9-4382-bc68-53ed6ecdb680
California State University - San Bernardino,caeeafb2-60f9-4e5a-99ea-c1b77df4bd6b
California State University - San Marcos,d34c7ba2-cbab-48d8-a41a-373feb932231
California State University - Stanislaus,ae4f33c6-3e0d-4015-96f6-9f94f2bbd789
California University of Pennsylvania,0321a2d6-3c04-44da-a684-f5fa449c8ce4
California Western School of Law,c9f82b1d-4862-4a0e-b2c6-3e29bb16ebce
Calumet College of St. Joseph,5fa55757-834a-4b82-bf8d-4254c74304c6
Calvary Bible College & Theological Seminary,de36523d-c2ed-42ea-8a88-2249330fe37a
Calvin College,ae22001d-88c2-46aa-8ba6-612846f01024
Cambridge College,49e86268-0949-427f-86a4-ef9c9cc12ff8
Cambridge Institute of Allied Health & Technology - Altamonte Springs,765c7702-45d2-4a12-8038-a5bb8a27e683
Cambridge Institute of Allied Health & Technology - Delray Beach,87327079-6430-4523-a2d0-eb6d692eb91b
Cambridge Junior College - Yuba City,9b7a2620-3e62-4ed6-9412-f20d142fd3a4
Camden County College,821dc028-4c13-4db4-b4dd-aab2a02c692a
Camelot College,488e1152-fbe1-48ea-8af2-bab5aec13ce2
Cameo College of Essential Beauty,fdb79cf1-c9fa-43fc-aec6-813cc0ebc4ad
Cameron University,7e9e5c6c-9912-4013-8064-a069859aaaac
Campbell University,f4c2d74f-0133-44ed-8034-2911272beaab
Campbellsville University,8732f1e1-1e02-41de-b2e6-9b6474d4950d
Canada College,e969c808-ffd0-4166-8981-1e6fb5d29a9e
Canisius College,d2df8235-fb5d-4a29-8bc1-71eacdfdd1cc
Cankdeska Cikana Community College,fd0a3075-d3d5-44d3-90ca-a4c89fc4fbd1
Cape Cod Community College,0dd8622c-fba9-48b8-8f80-b719a4642dbc
Cape Fear Community College,406e1bc2-9741-48b4-aa72-0b2b8f72a35e
Capella University,5fc1f53b-7ab3-4515-b260-6ae55fed2f81
Capital Community College,ebcd058e-faf1-4e35-9e0c-8a2dd10b2b74
Capital University,19b49afe-66c6-4b98-ab8d-44676b2c5372
Capitol School of Hairstyling & Esthetics,5faa6b74-7139-4b71-85a6-3c19dddc050a
Capitol Technology University,c1a32b1d-394d-42ff-9ca0-bc1d55195d24
Capri College - Davenport,2d7a3131-ea87-4416-9892-b5cae5e7ba05
Cardinal Stritch University,b0580b80-9d0d-4e6f-b807-27dcc07c7472
Career & Technology Education Centers of Licking County,262da0b4-b6a9-442f-a7c2-837521ac042a
Career Care Institute,8ab34a7d-99f5-4703-b346-b1582b9e3fd6
Career College of Northern Nevada,e3a47990-5dc8-4b35-89b7-a99ffda054bb
Career Networks Institute,295e9115-83be-4431-a83f-3b17fc394c9e
Career Quest Learning Center - Jackson,17bd0c1a-3761-4b00-a2ff-dceead22dcb9
Carl Albert State College,7d9e2d37-faa5-49c7-a70c-8e82abf65c80
Carl Sandburg College,5d5382e7-989c-4c8b-afbc-aab7fa6dd0e8
Carleton College,66d370e2-6bbb-4e64-bff6-d719a0ddb2cb
Carlos Albizu University - San Juan,b238dfc8-186c-4310-8615-1d08e2f445d4
Carlow University,76c44eee-eff5-47d9-bc62-686869e11378
Carnegie Institute,5b7167e2-4dc7-46bc-8456-a84be84d8df7
Carnegie Mellon University,d8a17c0f-cc25-4d2a-b231-0303ea016427
Carolina College of Biblical Studies,c1352174-530f-4d4e-ad86-a9c46d33cb25
Carolinas College of Health Sciences,e6b97d1d-d6c0-4927-8087-c06e7755aa5b
Carrington College,5fdd74d0-4bfd-450b-b334-f95778035695
Carrington College - Albuquerque,ec94a0a9-51c5-4fd6-aa2f-5ba9e2a49a1c
Carrington College - Boise,b3c0adf2-c442-4578-9253-6d913456b26f
Carrington College - Citrus Heights,fef1d418-dd98-488c-90c0-7a58e269b951
Carrington College - Las Vegas,92968803-fa04-494b-b262-203f79741f9b
Carrington College - Mesa,c85fbeda-8bfd-46bd-ac33-feef85995ce8
Carrington College - Phoenix,0e928cb9-d1da-48ce-b1d2-beb3af5d7857
Carrington College - Pleasant Hill,b8d5244a-2e8b-4d20-9a16-903ac7b0c1ee
Carrington College - Pomona,5bebf936-42ce-4943-a88e-6cedd00960a6
Carrington College - Portland,581f29aa-13d9-4620-93b7-0f778f11d5f8
Carrington College - Sacramento,4bc9e131-0459-4e07-9426-e9120b43a36f
Carrington College - San Jose,7dfeaa0e-e767-41bc-af17-f62dfe4f0621
Carrington College - San Leandro,6ebf0de2-0852-4c7b-b114-0796588a8cfc
Carrington College - Spokane,675ff038-d148-4680-a899-0c1637b8182b
Carrington College - Tucson,303b46a0-0713-40ca-ae80-d096fa3be086
Carroll College,dedaee55-c30e-4ad8-9db7-9f868e5e4813
Carroll Community College,25d622a2-70da-4b66-8818-0e2e79806de9
Carroll University,1e7202f8-5823-4f9b-ad27-5f26cd1aa5d2
Carson-Newman University,099bd972-041c-4b68-994a-a11083d929e1
Carteret Community College,4bdac3bf-59f2-47bb-9c23-822bc2fb836b
Carthage College,2f709c2e-1e11-48db-b089-9f6e9cd2e50c
Casa Loma College,614ac27c-97a1-4881-82dd-ee23455950c1
Cascadia Community College,210bb7e8-5b8f-415f-8dca-ad98bc9ca3be
Case Western Reserve University,7c5933a0-8dd6-4313-89cf-c9a3f41b7d3b
Casper College,7f38c691-cd05-4a66-a6c0-4791d2e563b7
Castleton University,1206b8e8-e696-43f2-8d38-8f0ba881fc44
Catawba College,46545dbc-d31d-4872-a08b-81068683c3ef
Catawba Valley Community College,fd2cc65c-3b2a-4350-9604-3d313fd9c281
Catherine Hinds Institute of Esthetics,be2cbcdd-821e-4217-a38a-3f6204058375
Catholic University of America,6596010e-594b-49f4-9a98-923eed5078c1
Cazenovia College,fc5cb7de-5f46-4c11-9e46-2b2b2fdfad06
CBD College,2cba9991-7f23-49cb-b18a-459b7eb96697
CDA Technical Institute,1c0d752c-4ca6-4f82-a4c8-ac737407a475
Cecil College,61348064-f94b-4b55-b99a-849e44f76760
Cedar Crest College,d05d2b43-16d2-4baa-982b-2d4917ca12ce
Cedar Valley College,ead8aa08-9fb8-4306-9811-1ff4632d3682
Cedarville University,30b950f3-af18-4feb-91a4-83c34f001ac2
Centenary College - New Jersey,75a16df0-14b5-4c27-b7c9-ac42bb1fdfa2
Centenary College of Louisiana,50d681e4-99d3-4429-897b-b421d8de8aeb
Center for Allied Health Education,3da9aa9b-6e0a-4283-8d04-09199d8f9f49
CenterPoint Massage & Shiatsu Therapy School & Clinic,abee444f-abe7-45d3-93a1-91d5ed1bd510
Central Alabama Community College,e441cf8b-b6f3-43ab-adbd-f332ba944733
Central Arizona College,b4b60749-00e3-405e-a2df-142b7cb2243c
Central Baptist College,03cebe66-cb3c-4d99-a10f-1202a019b8b8
Central Carolina Community College,f8682429-dced-4d54-99ce-12565c5988a1
Central Carolina Technical College,b5aab8bf-3032-4ce8-912a-a798c18f1cda
Central Christian College of Kansas,15fafeb3-4b65-488e-8578-d85f9a4a0bd3
Central Christian College of the Bible,2ad84c12-1a53-4181-9670-e6bdd587e2c9
Central College,fe7ad8c6-9d8a-4852-adf5-c5e38a38e3b3
Central Community College,5f0c1192-70ce-4ca6-ae31-ff420d775448
Central Connecticut State University,f4eda9c6-285a-4f42-83ea-11485a82197e
Central Georgia Technical College,86b6c8de-6d67-4c30-802f-18c06d000152
Central Lakes College - Brainerd,1542afe7-a2ff-4f71-91ec-fb392362e56a
Central Louisiana Technical Community College - Alexandria,36212a10-94a3-47f1-8044-f84af0c331f7
Central Maine Community College,01298ad4-9e3c-4cb5-bdc1-f76971870734
Central Methodist University,2b31bf42-fdd0-40a5-925d-be590f4c8fe7
Central Methodist University - College of Graduate & Extended Studies,1d24b550-24f1-4258-9334-32e77e4eb9f0
Central Michigan University,7f16885e-49fd-4ded-8203-f30f5db7b2f7
Central New Mexico Community College,118dc970-06c2-493a-9815-e6704d613bc2
Central Ohio Technical College,d08a8a58-7913-4085-83f2-013a904339d3
Central Oklahoma College,8647c8fd-4ded-4ce3-a09c-fe7b80529ae5
Central Oregon Community College,5f1ef901-8882-4899-b7df-6b270c35a4c8
Central Penn College,45473bd1-6a66-4c32-a974-bafb33521e76
Central Pennsylvania Institute of Science & Technology,d744492c-392a-4edc-b85a-d5149b8bcc2a
Central Piedmont Community College,8c857288-8a99-49ad-b588-5a8d3c78fa5c
Central State University,8e4a5415-37c4-42d9-94d0-bb25fa35a3e6
Central Susquehanna Intermediate Unit LPN Career,d36ecfd5-efb2-4345-b3ce-c9288c04b0fa
Central Technology Center,916ecce2-2c56-45dc-89fa-68117b9b75d0
Central Texas College,4c14e413-0a01-41cb-8787-bb5780ef8c00
Central Virginia Community College,75437663-b5db-4a0c-a7a8-10d84efb2423
Central Washington University,96bd5c4f-43dc-4ffd-967c-043ccc8d0169
Central Wyoming College,07219005-7455-4451-b5f9-f312fae82bcd
Centralia College,859178d1-16d5-41fe-9bf8-cc6df3878ba8
Centre College,256bfe72-bef3-4a32-accd-91c9306baad9
Centura College,f077abe0-f269-4e8b-ab85-ffc76c8c4581
Centura College - Chesapeake,42c8125e-c7fd-46e2-8604-01a8f4ae76f3
Centura College - Newport News,a04bba2f-e4e8-4767-bd61-ea072d96d991
Century College,df3c8b3a-9a13-40b8-8445-b86c62769f5a
Cerritos College,202f4f86-308b-450b-86cf-1e8ff8651719
Cerro Coso Community College,d2208e5b-a85c-45ec-b44f-1c96f73c4f56
Chabot College,04ef6c83-8e16-4f7e-9681-fce2ceaa9c1c
Chadron State College,4fadee76-7013-4229-82f5-c328c0b0a757
Chaffey College,6e899554-88ae-4084-b5af-1bb914ebf4f3
Chamberlain College of Nursing,35f9d6b4-2b35-48bd-a388-1d6cbdb86402
Chamberlain College of Nursing - Arizona,a917ec83-bfc3-4d34-8e47-34d4ae01d3a0
Chamberlain College of Nursing - Florida,f1238469-8567-4b65-8ccb-a86d0d7e6dce
Chamberlain College of Nursing - Georgia,2c8a0757-c312-4357-90fd-099bed002343
Chamberlain College of Nursing - Illinois,34c11f7c-cd03-4dc3-8a55-03d08ac201cd
Chamberlain College of Nursing - Indiana,409dad91-65af-4fed-8816-d50f8d65ea3b
Chamberlain College of Nursing - Ohio,77187c4f-99ec-40a3-ada9-720a42084e84
Chamberlain College of Nursing - Texas,c471e215-8c0e-49b7-a83a-f2446fcd7578
Chamberlain College of Nursing - Virginia,4685fb6a-2949-4ab7-aec4-393f824910b2
Chamberlain University - Missouri,1404b98f-118d-4093-a986-70b527823476
Chaminade University of Honolulu,d0f99d70-e991-434a-a22b-d01ba983143d
Champion Beauty College,c1bd9b7c-2da8-4b5a-a014-cbc462e33dab
Champlain College,96e9e246-63c0-44bd-a877-bba5c20d39a3
Chandler-Gilbert Community College,16b3cc34-08f2-4802-aba8-43d654381c85
Chapman University,a08a99fb-b3a5-4b4a-86f3-167d77a9b2ac
Charles A. Jones Career & Education Center,9abd749d-dd66-46e2-b5ec-49dd101c7537
Charles R. Drew University of Medicine & Science,0331808a-dba3-4a35-8e8c-50b0f3f2e986
Charleston Cosmetology Institute,0634aaec-daf2-43c5-b7a6-4d5625f4ed8b
Charleston School of Law,c95fb1c2-71e6-4624-a0b5-3f7a63e69103
Charleston Southern University,f1c83ca6-2abc-46b0-bcbb-18797c43173d
Charter College - Alaska,d118ae77-14f1-4e20-8e42-ef66f5bf032f
Charter College - California,b0c52102-52b6-407b-815a-29943ea024ba
Charter Oak State College,759624d4-392c-4d41-bf2e-f08cff4de636
Chatfield College,79289ff7-28b7-44cf-97a8-7fd431660532
Chatham University,7b652c19-23a5-4d0a-863e-c11c3105cbbf
Chattahoochee Technical College,da46ff5b-d880-49f7-b236-5b273b7deb97
Chattahoochee Valley Community College,4ebc2ae9-56a1-4c6a-9a7e-960fbe6ef9e8
Chattanooga College Medical Dental & Technical Careers,8dbaf16d-8812-4a3b-8371-5afc54363ee2
Chattanooga State Community College,5d0fd163-d391-4215-9d77-8b661f949444
Cheeks International Academy of Beauty Culture - Cheyenne,d1070f43-5b79-41a4-9c11-8be429a95a5d
Chemeketa Community College,fd9741fd-4ca2-4a91-9b55-585ef40271d4
Chesapeake College,e43d54df-e49c-4487-9c0f-066886c6ec69
Chester County Intermediate Unit Practical Nursing Program,593ad444-b456-481e-b13b-28fdd7c183bd
Chestnut Hill College,284f501e-1074-4843-8441-a0d73684a675
Cheyney University of Pennsylvania,aa594933-52d0-4793-a41d-944a796affa4
Chicago State University,e34bbf8f-4ee3-4284-8bc8-3e12ff322ed9
Chipola College,dba5813b-1c7e-4a1f-b173-ff25097f8a23
Chippewa Valley Technical College,e1b9c377-f755-4d26-96c1-df940ac36d33
Chowan University,512b5751-cde9-40dc-b6fe-b05ac333438c
Christendom College,ebdbd916-efe0-4ac0-8d9c-ad206823e785
Christian Brothers University,8818d2ef-8e1e-4777-83b4-2d358987266d
Christian Life College,3dba08e4-fb99-40d2-ad8f-e10af4f006fe
Christopher Newport University,4c0c3bd6-d051-4db4-bea3-8aee452c57c4
Cincinnati Christian University,b3264f8f-584a-481f-ace0-c9c63e8224a2
Cincinnati State Technical & Community College,c6595c3e-f1ef-401b-a832-fce489fa9468
Cinta Aveda Institute,c32cfee3-2dc8-4f56-a003-b85c67a3eb11
Cisco College,fb1f4072-76a1-432f-91bc-43a1c14c204c
Citadel Military College of South Carolina,b84a0ba2-fc8a-4859-80af-597026d8d1f1
Citizens School of Nursing,189f098d-76e7-4450-813e-ff7c7cde6b4c
Citrus College,7487159e-59c3-432b-838f-deccbe583ee1
City College - Fort Lauderdale,ee464d0f-33f4-43c7-9023-d15566276452
City College - Gainesville,a0d7daf4-54ca-4daa-bfc2-e3e9eae5c18d
City College - Hollywood,b0eabde2-397f-432d-bafb-52db06a9f6cf
City College of San Francisco,49b49dfd-ce4c-4ea3-bc45-6d120e485d35
City Colleges of Chicago - Harold Washington College,bbf099f5-2294-4234-b889-61f020854999
City Colleges of Chicago - Kennedy-King College,cee49851-eb75-42fe-9df6-b500f94169b3
City Colleges of Chicago - Malcolm X College,30f40b9b-c9c4-41cd-b88d-e06d2dacb0b0
City Colleges of Chicago - Olive-Harvey College,5d731321-78ed-4c6d-b2d9-957cde4cd966
City Colleges of Chicago - Richard J. Daley College,38f8ba15-31a9-45f6-936d-91b8a989e22d
City Colleges of Chicago - Truman College,6e264371-9707-426d-b1aa-de757f026fae
City Colleges of Chicago - Wilbur Wright College,8dfd852a-ef0f-439a-b5c5-2a50bd459ab8
City University of Seattle,d45aaafd-e22f-4c39-a868-1a5559220534
City Vision University,56806af2-a7f3-4f87-bd2a-dc1a254ed51f
Clackamas Community College,a57d9ae2-b8cf-4085-9644-05b80392d0c5
Claflin University,ffad4faa-e758-4269-bf49-a728cd7e06c7
Claremont Graduate University,a33db3b8-a509-4e8f-ba8b-7471d560b40a
Claremont McKenna College,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b
Clarendon College,8ae88adf-03c3-4421-b65f-1b4f749ac0f4
Clarion University of Pennsylvania,627f69d5-5865-4001-a199-fa43c8bc7544
Clark Atlanta University,c5cb784d-182a-49bc-8594-5ee15b80be90
Clark College,2e606e66-ed58-4e31-91a9-59a84cc7cb39
Clark State Community College,7b02e6bc-7456-49d6-86cf-cb21868ce886
Clark University,15a57120-b640-4dfb-bc43-a5f30e366fd4
Clarke University,0972131f-a656-411c-bb0b-6d2750d8b031
Clarks Summit University,e8db4304-4123-4164-87e8-22e3991cff47
Clarkson College,acb88ad3-d9a5-412a-ad11-500f1e611e82
Clarkson University,10c0e73c-32cf-4949-8ab0-03511195faa5
Clary Sage College,70dfe373-9937-403e-9395-e11b88281f07
Clayton State University,e13d9100-b21b-49e2-8d37-58c9c4b2a3f9
Cleary University,b4cfc4ef-41ce-4009-9ee1-016c280ded5a
Clemson University,72a78a8a-ede3-4cfd-93af-af3597264db5
Cleveland Community College,23073054-8002-476a-a591-9d68fc5cacd0
Cleveland Institute of Art,541b3a99-83bc-495a-a8d6-2de3a28eeb37
Cleveland Institute of Music,f81aa3f5-4a10-48f0-9e27-5bcc66a3928b
Cleveland State Community College,acf1ae97-1e05-4482-9ac5-1952d16fe514
Cleveland State University,ffe91bed-0e98-41b2-8906-d20c215ff84b
Cleveland University - Kansas City,abc34439-5fae-4654-8910-a669b9b79ddc
Clinton Junior College,76ea6191-f409-4c2f-85b7-bcc157e3b7aa
Cloud County Community College,82d1a1a5-c976-4d19-8552-66b4404129d2
Clover Park Technical College,5687ab34-afab-4474-87a0-e22868a4adea
Clovis Community College,86e7c86e-a8f2-4dd5-b77b-e296443068d7
"Clovis Community College - Fresno, CA",4e7f9f69-5167-480b-b203-fe7d1fbea44a
Coahoma Community College,845f404d-d42b-4789-beac-aca3133ab6eb
Coastal Alabama Community College,99430896-6459-4f4e-a8ee-be10c3fde185
Coastal Alabama Community Colleges,067471d3-8975-4ec9-97f5-8de7dd6fdd62
